"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-06","Canada","2016A000011124","South Korean won, monthly average","Dollars","81","units ","0","v111666268","1.18","0.001199","","","","6"
"2018-06","Canada","2016A000011124","Swedish krona, monthly average","Dollars","81","units ","0","v111666269","1.19","0.1491","","","","4"
"2018-06","Canada","2016A000011124","Swiss franc, monthly average","Dollars","81","units ","0","v111666270","1.20","1.3261","","","","4"
"2018-06","Canada","2016A000011124","Taiwanese dollar, monthly average","Dollars","81","units ","0","v111666271","1.21","0.04363","","","","5"
"2018-06","Canada","2016A000011124","Thai baht, monthly average","Dollars","81","units ","0","v111666272","1.22","0.04041","","","","5"
"2018-06","Canada","2016A000011124","Turkish lira, monthly average","Dollars","81","units ","0","v111666273","1.23","0.2836","","","","4"
"2018-06","Canada","2016A000011124","U.K. pound sterling, monthly average","Dollars","81","units ","0","v111666274","1.24","1.7443","","","","4"
"2018-06","Canada","2016A000011124","U.S. dollar, monthly average","Dollars","81","units ","0","v111666275","1.25","1.3129","","","","4"
"2018-06","Canada","2016A000011124","Vietnamese dong, monthly average","Dollars","81","units ","0","v111666276","1.26","0.000057","","","","6"
"2018-06","Canada","2016A000011124","Canadian-Dollar Effective Exchange Rate Index (CERI), monthly average","Index, 1992=100","173","units ","0","v111666277","1.27","","..","","","8"
"2018-07","Canada","2016A000011124","Australian dollar, monthly average","Dollars","81","units ","0","v111666251","1.1","0.9724","","","","4"
"2018-07","Canada","2016A000011124","Brazilian real, monthly average","Dollars","81","units ","0","v111666252","1.2","0.3435","","","","4"
"2018-07","Canada","2016A000011124","Chinese renminbi, monthly average","Dollars","81","units ","0","v111666253","1.3","0.1954","","","","4"
"2018-07","Canada","2016A000011124","European euro, monthly average","Dollars","81","units ","0","v111666254","1.4","1.5347","","","","4"
"2018-07","Canada","2016A000011124","Hong Kong dollar, monthly average","Dollars","81","units ","0","v111666255","1.5","0.167310","","","","6"
"2018-07","Canada","2016A000011124","Indian rupee, monthly average","Dollars","81","units ","0","v111666256","1.6","0.01911","","","","5"
